# Koester WD models
# teff = 21000 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 8 log(cm/s2) (value for Log(G) for the model.)
#
#   WAVELENGTH	#           FLUX	
#   (ANGSTROM)	#  (ERG/CM2/S/A)	
##############	################	
       929.386	     4.62998e+07	
       929.429	     4.43172e+07	
       929.486	     4.16550e+07	
       929.543	     3.89033e+07	
       929.545	     3.88056e+07	
       929.657	     3.29886e+07	
       929.769	     2.64180e+07	
       929.831	     2.24114e+07	
       929.881	     1.88908e+07	
       929.931	     1.48814e+07	
       929.981	     1.21997e+07	
       930.025	     1.19881e+07	
       930.031	     1.20594e+07	
       930.081	     1.43042e+07	
       930.137	     1.87830e+07	
       930.199	     2.31495e+07	
       930.249	     2.63887e+07	
       930.299	     2.94758e+07	
       930.322	     3.07456e+07	
       930.400	     3.51532e+07	
       930.478	     3.91929e+07	
       930.634	     4.67497e+07	
       930.649	     4.74465e+07	
       930.790	     5.36223e+07	
       930.931	     5.95605e+07	
       931.072	     6.49750e+07	
       931.213	     7.01527e+07	
       931.355	     7.55116e+07	
       931.496	     8.07540e+07	
       931.637	     8.57146e+07	
       931.718	     8.83856e+07	
       931.778	     9.04009e+07	
       931.838	     9.23462e+07	
       931.958	     9.60353e+07	
       932.078	     9.92671e+07	
       932.198	     1.02227e+08	
       932.318	     1.04996e+08	
       932.439	     1.07547e+08	
       932.559	     1.09901e+08	
       932.679	     1.12059e+08	
       932.799	     1.13821e+08	
       932.919	     1.15293e+08	
       933.039	     1.16572e+08	
       933.156	     1.17624e+08	
       933.159	     1.17652e+08	
       933.265	     1.18430e+08	
       933.280	     1.18524e+08	
       933.403	     1.19185e+08	
       933.432	     1.19289e+08	
       933.542	     1.19554e+08	
       933.652	     1.19587e+08	
       933.762	     1.19368e+08	
       933.872	     1.18894e+08	
       933.982	     1.18105e+08	
       934.092	     1.16970e+08	
       934.202	     1.15533e+08	
       934.312	     1.13792e+08	
       934.422	     1.11850e+08	
       934.533	     1.09772e+08	
       934.593	     1.08527e+08	
       934.643	     1.07430e+08	
       934.693	     1.06280e+08	
       934.793	     1.03846e+08	
       934.993	     9.84393e+07	
       935.143	     9.40860e+07	
       935.193	     9.26955e+07	
       935.243	     9.12783e+07	
       935.343	     8.83611e+07	
       935.544	     8.23675e+07	
       935.744	     7.59917e+07	
       935.944	     6.90767e+07	
       936.144	     6.15102e+07	
       936.344	     5.32578e+07	
       936.488	     4.67466e+07	
       936.544	     4.40200e+07	
       936.601	     4.11813e+07	
       936.713	     3.51293e+07	
       936.775	     3.14696e+07	
       936.806	     2.95816e+07	
       936.825	     2.83487e+07	
       936.875	     2.49242e+07	
       936.887	     2.40633e+07	
       936.944	     1.96599e+07	
       936.951	     1.90642e+07	
       937.001	     1.45063e+07	
       937.051	     1.24151e+07	
       937.101	     1.25238e+07	
       937.151	     1.51740e+07	
       937.201	     1.97811e+07	
       937.251	     2.36983e+07	
       937.301	     2.72521e+07	
       937.351	     3.05089e+07	
       937.359	     3.09998e+07	
       937.451	     3.64591e+07	
       937.543	     4.14618e+07	
       937.728	     5.05580e+07	
       937.824	     5.48692e+07	
       937.912	     5.86730e+07	
       938.000	     6.23622e+07	
       938.176	     6.93906e+07	
       938.352	     7.60281e+07	
       938.495	     8.11524e+07	
       938.528	     8.23154e+07	
       938.556	     8.33097e+07	
       938.705	     8.84987e+07	
       938.736	     8.95549e+07	
       938.914	     9.58638e+07	
       939.093	     1.02382e+08	
       939.271	     1.09434e+08	
       939.449	     1.16350e+08	
       939.628	     1.23329e+08	
       939.807	     1.30409e+08	
       939.986	     1.37972e+08	
       940.164	     1.45452e+08	
       940.343	     1.52616e+08	
       940.521	     1.59571e+08	
       940.650	     1.64463e+08	
       940.700	     1.66337e+08	
       940.750	     1.68145e+08	
       940.851	     1.71449e+08	
       941.051	     1.77765e+08	
       941.251	     1.83695e+08	
       941.451	     1.88928e+08	
       941.651	     1.93558e+08	
       941.851	     1.97850e+08	
       942.052	     2.01775e+08	
       942.252	     2.05310e+08	
       942.257	     2.05389e+08	
       942.452	     2.08229e+08	
       942.455	     2.08262e+08	
       942.652	     2.10636e+08	
       942.850	     2.12469e+08	
       943.048	     2.13730e+08	
       943.245	     2.14323e+08	
       943.443	     2.13798e+08	
       943.640	     2.12408e+08	
       943.838	     2.10102e+08	
       944.035	     2.06860e+08	
       944.234	     2.02472e+08	
       944.431	     1.97121e+08	
       944.629	     1.90864e+08	
       944.741	     1.86946e+08	
       944.826	     1.84049e+08	
       944.882	     1.82112e+08	
       945.024	     1.77019e+08	
       945.156	     1.72043e+08	
       945.165	     1.71678e+08	
       945.308	     1.66141e+08	
       945.591	     1.55221e+08	
       945.657	     1.52619e+08	
       945.907	     1.42607e+08	
       946.157	     1.33138e+08	
       946.282	     1.28438e+08	
       946.408	     1.24034e+08	
       946.533	     1.19807e+08	
       946.658	     1.15607e+08	
       946.783	     1.11469e+08	
       946.908	     1.07370e+08	
       947.033	     1.03259e+08	
       947.158	     9.91707e+07	
       947.408	     9.09174e+07	
       947.534	     8.67098e+07	
       947.659	     8.24150e+07	
       947.735	     7.97437e+07	
       947.784	     7.79853e+07	
       947.909	     7.33059e+07	
       948.083	     6.63888e+07	
       948.257	     5.89300e+07	
       948.317	     5.62307e+07	
       948.431	     5.07785e+07	
       948.546	     4.48352e+07	
       948.660	     3.83343e+07	
       948.724	     3.43338e+07	
       948.755	     3.23286e+07	
       948.774	     3.10190e+07	
       948.824	     2.73062e+07	
       948.835	     2.64417e+07	
       948.893	     2.13896e+07	
       948.901	     2.06112e+07	
       948.951	     1.52878e+07	
       949.001	     1.34748e+07	
       949.049	     1.35079e+07	
       949.051	     1.35220e+07	
       949.101	     1.58118e+07	
       949.153	     2.14324e+07	
       949.207	     2.62008e+07	
       949.257	     3.00737e+07	
       949.307	     3.35045e+07	
       949.314	     3.39619e+07	
       949.407	     3.97927e+07	
       949.500	     4.51315e+07	
       949.687	     5.47595e+07	
       949.783	     5.92592e+07	
       949.873	     6.33047e+07	
       949.963	     6.72071e+07	
       950.143	     7.46065e+07	
       950.323	     8.15209e+07	
       950.479	     8.72106e+07	
       950.503	     8.80730e+07	
       950.683	     9.44803e+07	
       950.888	     1.01682e+08	
       951.092	     1.08941e+08	
       951.296	     1.16331e+08	
       951.500	     1.24017e+08	
       951.602	     1.27976e+08	
       951.704	     1.32022e+08	
       951.806	     1.36484e+08	
       951.908	     1.41119e+08	
       952.011	     1.45875e+08	
       952.113	     1.50763e+08	
       952.215	     1.55935e+08	
       952.304	     1.60686e+08	
       952.317	     1.61388e+08	
       952.521	     1.72631e+08	
       952.629	     1.78805e+08	
       952.738	     1.85336e+08	
       952.847	     1.92324e+08	
       952.955	     1.99559e+08	
       953.064	     2.07039e+08	
       953.173	     2.14772e+08	
       953.282	     2.22760e+08	
       953.390	     2.31481e+08	
       953.499	     2.40525e+08	
       953.607	     2.49804e+08	
       953.824	     2.69046e+08	
       954.041	     2.88983e+08	
       954.259	     3.08878e+08	
       954.476	     3.29113e+08	
       954.693	     3.49562e+08	
       954.910	     3.69096e+08	
       955.127	     3.86868e+08	
       955.344	     4.04549e+08	
       955.562	     4.22070e+08	
       955.946	     4.52078e+08	
       955.996	     4.55839e+08	
       956.046	     4.59618e+08	
       956.146	     4.67174e+08	
       956.346	     4.82143e+08	
       956.747	     5.11467e+08	
       957.147	     5.39889e+08	
       957.547	     5.67133e+08	
       957.948	     5.92863e+08	
       958.348	     6.16962e+08	
       958.748	     6.39239e+08	
       959.009	     6.52477e+08	
       959.149	     6.59163e+08	
       959.289	     6.65537e+08	
       959.569	     6.77657e+08	
       959.829	     6.87572e+08	
       959.849	     6.88282e+08	
       960.130	     6.97380e+08	
       960.430	     7.05171e+08	
       960.730	     7.12224e+08	
       961.030	     7.16880e+08	
       961.331	     7.19067e+08	
       961.631	     7.18614e+08	
       961.931	     7.15463e+08	
       962.231	     7.09507e+08	
       962.532	     7.00663e+08	
       962.832	     6.88964e+08	
       963.132	     6.74158e+08	
       963.234	     6.68525e+08	
       963.432	     6.56747e+08	
       963.483	     6.53489e+08	
       963.733	     6.36612e+08	
       963.982	     6.18209e+08	
       964.181	     6.02212e+08	
       964.231	     5.98008e+08	
       964.281	     5.93748e+08	
       964.381	     5.85090e+08	
       964.581	     5.67224e+08	
       964.781	     5.48635e+08	
       964.982	     5.29324e+08	
       965.382	     4.89677e+08	
       965.782	     4.48400e+08	
       966.183	     4.07465e+08	
       966.583	     3.67629e+08	
       966.783	     3.48249e+08	
       966.983	     3.29317e+08	
       967.183	     3.11175e+08	
       967.383	     2.93789e+08	
       967.536	     2.80948e+08	
       967.584	     2.77003e+08	
       967.784	     2.61113e+08	
       968.032	     2.42514e+08	
       968.156	     2.33527e+08	
       968.280	     2.24884e+08	
       968.404	     2.16574e+08	
       968.528	     2.08561e+08	
       968.653	     2.00844e+08	
       968.777	     1.93345e+08	
       968.901	     1.86112e+08	
       969.025	     1.79124e+08	
       969.223	     1.68420e+08	
       969.273	     1.65795e+08	
       969.323	     1.63198e+08	
       969.423	     1.58069e+08	
       969.623	     1.48136e+08	
       969.720	     1.43453e+08	
       969.823	     1.38566e+08	
       969.927	     1.33745e+08	
       970.133	     1.24234e+08	
       970.216	     1.20436e+08	
       970.380	     1.12922e+08	
       970.545	     1.05347e+08	
       970.709	     9.75289e+07	
       970.874	     8.93645e+07	
       971.039	     8.06686e+07	
       971.059	     7.95282e+07	
       971.204	     7.10531e+07	
       971.348	     6.14769e+07	
       971.399	     5.77544e+07	
       971.467	     5.24577e+07	
       971.492	     5.04185e+07	
       971.585	     4.23157e+07	
       971.644	     3.67519e+07	
       971.703	     3.08487e+07	
       971.712	     2.99183e+07	
       971.762	     2.44092e+07	
       971.812	     1.79354e+07	
       971.855	     1.65687e+07	
       971.862	     1.74090e+07	
       971.912	     2.39595e+07	
       971.969	     3.02840e+07	
       972.033	     3.67491e+07	
       972.083	     4.15234e+07	
       972.133	     4.60595e+07	
       972.142	     4.68518e+07	
       972.233	     5.44366e+07	
       972.324	     6.13094e+07	
       972.507	     7.32494e+07	
       972.580	     7.74846e+07	
       972.689	     8.33816e+07	
       972.798	     8.88637e+07	
       972.907	     9.40037e+07	
       973.016	     9.88738e+07	
       973.125	     1.03522e+08	
       973.234	     1.07993e+08	
       973.452	     1.16625e+08	
       973.595	     1.22141e+08	
       973.670	     1.25012e+08	
       973.746	     1.27871e+08	
       973.896	     1.33613e+08	
       974.196	     1.45000e+08	
       974.496	     1.56878e+08	
       974.796	     1.69130e+08	
       975.097	     1.81927e+08	
       975.154	     1.84518e+08	
       975.397	     1.95433e+08	
       975.640	     2.06192e+08	
       975.883	     2.17766e+08	
       976.126	     2.29752e+08	
       976.248	     2.35986e+08	
       976.370	     2.42509e+08	
       976.492	     2.49361e+08	
       976.613	     2.56584e+08	
       976.735	     2.64249e+08	
       976.856	     2.72420e+08	
       976.978	     2.81162e+08	
       977.099	     2.90551e+08	
       977.221	     3.00710e+08	
       977.342	     3.10885e+08	
       977.464	     3.20424e+08	
       977.586	     3.30552e+08	
       977.708	     3.41353e+08	
       977.829	     3.52933e+08	
       978.072	     3.76941e+08	
       978.194	     3.88986e+08	
       978.315	     4.01794e+08	
       978.437	     4.15441e+08	
       978.558	     4.30027e+08	
       978.680	     4.45770e+08	
       978.801	     4.62920e+08	
       978.924	     4.81490e+08	
       979.045	     5.01675e+08	
       979.167	     5.23741e+08	
       979.238	     5.37718e+08	
       979.288	     5.47963e+08	
       979.338	     5.57457e+08	
       979.438	     5.76134e+08	
       979.638	     6.17373e+08	
       979.838	     6.64745e+08	
       980.038	     7.13691e+08	
       980.239	     7.54623e+08	
       980.439	     7.99146e+08	
       980.639	     8.47840e+08	
       980.839	     8.87500e+08	
       981.039	     9.27756e+08	
       981.357	     9.95121e+08	
       981.439	     1.01182e+09	
       981.840	     1.09681e+09	
       981.999	     1.13231e+09	
       982.320	     1.19830e+09	
       982.640	     1.26648e+09	
       982.962	     1.33609e+09	
       983.282	     1.40795e+09	
       983.603	     1.48458e+09	
       983.873	     1.55240e+09	
       983.923	     1.56525e+09	
       983.973	     1.57821e+09	
       984.073	     1.60341e+09	
       984.274	     1.65081e+09	
       984.674	     1.74876e+09	
       985.074	     1.84036e+09	
       985.474	     1.93284e+09	
       985.932	     2.04292e+09	
       986.275	     2.12410e+09	
       986.446	     2.16402e+09	
       986.618	     2.20418e+09	
       986.790	     2.24065e+09	
       986.962	     2.26355e+09	
       987.134	     2.28586e+09	
       987.305	     2.30758e+09	
       987.648	     2.34850e+09	
       987.991	     2.38584e+09	
       988.335	     2.43897e+09	
       988.507	     2.47107e+09	
       988.678	     2.50312e+09	
       988.730	     2.51283e+09	
       988.850	     2.53287e+09	
       989.021	     2.55428e+09	
       989.312	     2.58958e+09	
       989.457	     2.60684e+09	
       989.603	     2.61291e+09	
       989.749	     2.61369e+09	
       989.895	     2.61395e+09	
       990.040	     2.61370e+09	
       990.186	     2.61298e+09	
       990.331	     2.61909e+09	
       990.477	     2.62582e+09	
       990.622	     2.63214e+09	
       990.768	     2.63805e+09	
       990.913	     2.64730e+09	
       991.059	     2.67026e+09	
       991.205	     2.69319e+09	
       991.351	     2.71602e+09	
       991.496	     2.73863e+09	
       991.642	     2.76867e+09	
       991.787	     2.80554e+09	
       991.933	     2.84184e+09	
       992.078	     2.87831e+09	
       992.224	     2.91520e+09	
       992.369	     2.96282e+09	
       992.516	     3.01408e+09	
       992.661	     3.06648e+09	
       992.807	     3.12017e+09	
       993.098	     3.23270e+09	
       993.481	     3.38843e+09	
       993.680	     3.46738e+09	
       993.880	     3.51792e+09	
       994.079	     3.56828e+09	
       994.278	     3.61899e+09	
       994.477	     3.64431e+09	
       994.676	     3.65864e+09	
       994.875	     3.67236e+09	
       995.273	     3.71211e+09	
       995.473	     3.73523e+09	
       995.672	     3.75775e+09	
       995.871	     3.81031e+09	
       996.070	     3.87468e+09	
       996.269	     3.94019e+09	
       996.468	     4.01260e+09	
       996.667	     4.10870e+09	
       996.867	     4.20845e+09	
       997.265	     4.41658e+09	
       997.676	     4.64280e+09	
       997.869	     4.74481e+09	
       998.061	     4.82153e+09	
       998.255	     4.89928e+09	
       998.397	     4.95539e+09	
       998.447	     4.97455e+09	
       998.497	     4.99318e+09	
       998.597	     5.01379e+09	
       998.697	     5.03192e+09	
       998.897	     5.07044e+09	
       999.247	     5.13917e+09	
       999.297	     5.14320e+09	
       999.347	     5.14728e+09	
       999.447	     5.15538e+09	
       999.648	     5.17062e+09	
       999.848	     5.18287e+09	
      1000.048	     5.17543e+09	
      1000.248	     5.16481e+09	
      1000.448	     5.14935e+09	
      1000.848	     5.10446e+09	
      1001.249	     5.05932e+09	
      1001.649	     5.00569e+09	
      1002.049	     4.94066e+09	
      1002.449	     4.86139e+09	
      1002.850	     4.77293e+09	
      1002.978	     4.74264e+09	
      1003.250	     4.67723e+09	
      1003.650	     4.57055e+09	
      1003.986	     4.47668e+09	
      1004.323	     4.38035e+09	
      1004.659	     4.27489e+09	
      1004.995	     4.16814e+09	
      1005.668	     3.94289e+09	
      1006.340	     3.70224e+09	
      1007.012	     3.46182e+09	
      1007.389	     3.31777e+09	
      1007.685	     3.20496e+09	
      1008.357	     2.95355e+09	
      1009.326	     2.59263e+09	
      1009.810	     2.41049e+09	
      1010.295	     2.24010e+09	
      1010.779	     2.06841e+09	
      1011.263	     1.90357e+09	
      1011.748	     1.74672e+09	
      1011.990	     1.66979e+09	
      1012.232	     1.59532e+09	
      1012.474	     1.52348e+09	
      1012.716	     1.45477e+09	
      1012.958	     1.38675e+09	
      1013.200	     1.32041e+09	
      1013.443	     1.25671e+09	
      1013.685	     1.19556e+09	
      1013.927	     1.13699e+09	
      1014.009	     1.11736e+09	
      1014.169	     1.08042e+09	
      1014.329	     1.04518e+09	
      1014.489	     1.00886e+09	
      1014.809	     9.41642e+08	
      1015.130	     8.77748e+08	
      1015.450	     8.18237e+08	
      1015.770	     7.62223e+08	
      1015.930	     7.35227e+08	
      1016.090	     7.09070e+08	
      1016.250	     6.84418e+08	
      1016.410	     6.60228e+08	
      1016.731	     6.14382e+08	
      1016.891	     5.92822e+08	
      1017.051	     5.71610e+08	
      1017.211	     5.51727e+08	
      1017.371	     5.32588e+08	
      1017.531	     5.13456e+08	
      1017.691	     4.95593e+08	
      1017.851	     4.78640e+08	
      1018.011	     4.61459e+08	
      1018.172	     4.45468e+08	
      1018.332	     4.30514e+08	
      1018.492	     4.15033e+08	
      1018.652	     4.00657e+08	
      1018.812	     3.87270e+08	
      1018.972	     3.73545e+08	
      1019.132	     3.60667e+08	
      1019.242	     3.52355e+08	
      1019.292	     3.48704e+08	
      1019.342	     3.45041e+08	
      1019.442	     3.37275e+08	
      1019.642	     3.22874e+08	
      1019.843	     3.09685e+08	
      1020.043	     2.96168e+08	
      1020.243	     2.83973e+08	
      1020.443	     2.71955e+08	
      1020.643	     2.60469e+08	
      1020.843	     2.49976e+08	
      1021.044	     2.38946e+08	
      1021.245	     2.29070e+08	
      1021.447	     2.19172e+08	
      1021.460	     2.18526e+08	
      1021.648	     2.09693e+08	
      1021.849	     2.00985e+08	
      1021.855	     2.00664e+08	
      1022.251	     1.83370e+08	
      1022.646	     1.66789e+08	
      1023.043	     1.50539e+08	
      1023.627	     1.25857e+08	
      1023.731	     1.21553e+08	
      1023.834	     1.17275e+08	
      1023.938	     1.12287e+08	
      1024.041	     1.07374e+08	
      1024.144	     1.02360e+08	
      1024.248	     9.70758e+07	
      1024.351	     9.13852e+07	
      1024.370	     9.03453e+07	
      1024.455	     8.51771e+07	
      1024.540	     7.93133e+07	
      1024.631	     7.22230e+07	
      1024.667	     6.91276e+07	
      1024.711	     6.51105e+07	
      1024.791	     5.71745e+07	
      1024.852	     5.05570e+07	
      1024.915	     4.32007e+07	
      1024.928	     4.16066e+07	
      1024.978	     3.50486e+07	
      1025.028	     2.73486e+07	
      1025.078	     2.36193e+07	
      1025.128	     3.12420e+07	
      1025.135	     3.23198e+07	
      1025.178	     3.83494e+07	
      1025.228	     4.46147e+07	
      1025.321	     5.52301e+07	
      1025.443	     6.74679e+07	
      1025.507	     7.31294e+07	
      1025.571	     7.83249e+07	
      1025.699	     8.73825e+07	
      1025.827	     9.49399e+07	
      1025.840	     9.56461e+07	
      1025.955	     1.01788e+08	
      1026.070	     1.07476e+08	
      1026.185	     1.12927e+08	
      1026.301	     1.18357e+08	
      1026.416	     1.23361e+08	
      1026.531	     1.28138e+08	
      1026.761	     1.38261e+08	
      1026.913	     1.44835e+08	
      1026.991	     1.47820e+08	
      1027.069	     1.50870e+08	
      1027.225	     1.57305e+08	
      1027.381	     1.63983e+08	
      1027.693	     1.76665e+08	
      1028.006	     1.90004e+08	
      1028.318	     2.03832e+08	
      1028.474	     2.10338e+08	
      1028.630	     2.17042e+08	
      1028.786	     2.24259e+08	
      1028.817	     2.25761e+08	
      1028.942	     2.31341e+08	
      1029.067	     2.37063e+08	
      1029.192	     2.43121e+08	
      1029.267	     2.46938e+08	
      1029.317	     2.49572e+08	
      1029.367	     2.52041e+08	
      1029.467	     2.56782e+08	
      1029.667	     2.66864e+08	
      1029.868	     2.77888e+08	
      1030.068	     2.89877e+08	
      1030.268	     3.03353e+08	
      1030.468	     3.17665e+08	
      1030.668	     3.33273e+08	
      1030.868	     3.50674e+08	
      1031.268	     3.84763e+08	
      1031.469	     4.02432e+08	
      1031.669	     4.20317e+08	
      1031.869	     4.39634e+08	
      1032.069	     4.58233e+08	
      1032.469	     4.98436e+08	
      1032.552	     5.06707e+08	
      1032.869	     5.40445e+08	
      1033.028	     5.58035e+08	
      1033.187	     5.76655e+08	
      1033.345	     5.96211e+08	
      1033.504	     6.09469e+08	
      1033.662	     6.22849e+08	
      1033.821	     6.36358e+08	
      1033.979	     6.48293e+08	
      1034.138	     6.59914e+08	
      1034.296	     6.71446e+08	
      1034.455	     6.88100e+08	
      1034.613	     7.07452e+08	
      1034.772	     7.27678e+08	
      1034.931	     7.50690e+08	
      1035.090	     7.76561e+08	
      1035.248	     8.04157e+08	
      1035.407	     8.34863e+08	
      1035.565	     8.69863e+08	
      1035.724	     9.07999e+08	
      1035.817	     9.31985e+08	
      1035.882	     9.50740e+08	
      1035.929	     9.65031e+08	
      1036.041	     1.00138e+09	
      1036.153	     1.04074e+09	
      1036.265	     1.08348e+09	
      1036.377	     1.12797e+09	
      1036.489	     1.17141e+09	
      1036.601	     1.21830e+09	
      1036.714	     1.26911e+09	
      1036.938	     1.37060e+09	
      1037.162	     1.46687e+09	
      1037.386	     1.57276e+09	
      1037.498	     1.62310e+09	
      1037.610	     1.67624e+09	
      1037.722	     1.73246e+09	
      1037.834	     1.79205e+09	
      1037.946	     1.84799e+09	
      1038.058	     1.90620e+09	
      1038.170	     1.96750e+09	
      1038.282	     2.03212e+09	
      1038.394	     2.09211e+09	
      1038.507	     2.14452e+09	
      1038.731	     2.25494e+09	
      1038.843	     2.31320e+09	
      1038.955	     2.35709e+09	
      1039.014	     2.38045e+09	
      1039.067	     2.40163e+09	
      1039.179	     2.44696e+09	
      1039.344	     2.51526e+09	
      1039.674	     2.65167e+09	
      1039.839	     2.72244e+09	
      1040.004	     2.80009e+09	
      1040.169	     2.88028e+09	
      1040.335	     2.96303e+09	
      1040.665	     3.12774e+09	
      1040.995	     3.28975e+09	
      1041.325	     3.44391e+09	
      1041.655	     3.58179e+09	
      1041.985	     3.71927e+09	
      1042.316	     3.85678e+09	
      1042.646	     4.00258e+09	
      1042.976	     4.15319e+09	
      1043.306	     4.30917e+09	
      1043.586	     4.44353e+09	
      1043.967	     4.63014e+09	
      1044.347	     4.82310e+09	
      1044.727	     5.03431e+09	
      1045.107	     5.26072e+09	
      1045.487	     5.49465e+09	
      1045.677	     5.61035e+09	
      1045.868	     5.72612e+09	
      1046.058	     5.82615e+09	
      1046.248	     5.92705e+09	
      1046.438	     6.01851e+09	
      1046.628	     6.09843e+09	
      1047.008	     6.25215e+09	
      1047.388	     6.39955e+09	
      1047.769	     6.56910e+09	
      1048.149	     6.76947e+09	
      1048.529	     6.98747e+09	
      1048.909	     7.21171e+09	
      1049.229	     7.37888e+09	
      1049.289	     7.41039e+09	
